0,0,0,0,0,1610613028,251,252,252,252,252,253,3221225784,251,252,252,252,252,253,2684354841,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,1610613028,251,252,252,252,252,253,3221225784,251,252,252,252,252,253,2684354852,0,0,0,0,0
0,0,0,0,0,221,292,292,254,292,254,292,288,292,292,254,292,254,292,222,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,222,292,292,254,292,254,292,288,292,254,292,254,292,292,223,0,0,0,0,0
0,0,0,0,0,1610613028,322,307,322,322,322,195,318,195,322,322,322,307,322,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,308,322,322,322,322,318,322,322,322,322,308,322,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,307,305,304,305,225,305,225,334,305,335,307,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,307,334,334,335,225,334,225,304,335,305,307,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,308,334,334,335,334,334,335,304,335,305,308,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,1610613050,307,335,304,334,225,304,225,335,334,334,307,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,307,304,334,304,225,334,225,334,305,335,307,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,308,304,334,304,335,334,304,334,305,335,308,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,307,305,335,334,225,305,225,334,304,305,307,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,307,3221225786,3221225784,3221225793,255,3221225784,255,3221225793,3221225784,3221225784,307,3221225786,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,308,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,308,3221225786,2684354852,0,0,0,0,0
0,0,0,0,0,221,292,254,292,254,292,254,288,254,292,254,292,254,292,223,0,0,0,0,0,0,0,0,0,0,0,0,0,221,292,254,292,254,292,254,288,254,292,254,281,254,292,223,0,0,0,0,0
0,0,0,0,0,1610613028,322,322,322,322,322,322,318,322,322,322,322,318,322,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,191,192,192,192,192,202,318,191,192,192,192,192,193,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,307,305,307,305,307,305,307,334,307,335,307,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,221,252,252,252,252,262,305,251,252,252,252,252,223,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,225,336,334,334,335,334,336,335,304,335,305,336,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,1610613050,305,335,335,334,334,304,304,335,335,334,305,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,225,305,335,304,334,334,305,304,335,334,334,305,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,197,304,197,334,197,335,197,304,197,305,197,334,197,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,225,336,304,334,304,335,334,304,334,305,335,336,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,221,192,192,192,192,193,305,191,192,192,192,192,223,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,251,252,252,252,252,253,3221225784,251,252,252,252,252,253,2684354852,0,0,0,0,0
0,0,0,0,0,221,293,292,282,281,282,284,290,284,282,281,282,292,293,222,282,224,254,283,254,286,254,286,254,283,254,224,282,222,281,291,281,281,285,284,290,284,281,281,285,281,281,223,0,0,0,0,0
0,0,0,0,0,1610613028,2147483850,2147483849,2147483849,2147483849,2147483849,2147483848,2147483966,2147483850,2147483840,2147483840,2147483840,2147483840,2147483848,2684354852,322,322,322,313,322,316,318,316,322,313,322,318,322,1610613028,200,192,192,192,192,202,318,200,201,201,201,201,202,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,2147483873,2147483982,2147483983,2147483953,2147483982,2147483873,336,2147483871,2147483870,2147483870,2147483870,2147483870,2147483869,2684354852,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,1610613028,221,222,222,222,222,223,336,225,334,305,335,334,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,2147483873,2147483982,2147483953,2147483983,2147483952,2147483873,2147483982,2147483871,2147483870,2147483900,2147483900,2147483900,2147483908,2684354844,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,1610613020,260,252,252,252,222,223,334,225,304,335,305,334,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,2147483873,2147483953,2147483982,2147483982,2147483983,2147483873,2147483952,2147483871,2147483869,2147483952,2147483983,336,3758096698,2684354850,1610613050,305,335,336,334,334,304,304,335,336,334,305,2684354874,1610613026,1610613050,336,335,304,221,223,304,225,335,334,334,305,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,2147483873,2147483982,2147483983,2147483953,2147483982,2147483903,2147483982,2147483901,2147483899,2147483982,2147483850,2147483840,2147483848,2684354844,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,1610613020,200,192,202,334,251,253,334,255,334,305,335,334,225,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,2147483871,2147483840,2147483840,2147483848,2147483982,2147483982,2147483953,2147483952,2147483982,2147483983,2147483871,2147483870,2147483869,2684354852,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,1610613028,221,222,223,335,334,304,305,334,334,200,192,192,223,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,2147483901,2147483900,2147483900,2147483900,2147483906,2147483905,1073742136,2147483907,2147483906,2147483906,2147483900,2147483900,2147483908,2684354852,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,1610613028,260,252,252,258,258,259,3221225784,257,258,252,252,252,253,2684354852,0,0,0,0,0
0,0,0,0,0,221,293,292,292,292,286,254,288,254,286,292,292,292,293,222,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225753,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,222,281,281,293,281,293,281,288,281,293,292,293,292,281,223,0,0,0,0,0
0,0,0,0,0,1610613028,322,322,322,322,316,322,318,322,316,322,322,318,322,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,322,322,322,322,318,322,322,322,322,318,322,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,334,306,304,305,335,304,334,334,305,306,334,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,336,304,305,335,336,334,334,305,336,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,335,334,334,335,191,192,193,304,335,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,335,334,334,335,200,201,202,304,335,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,1610613050,305,335,304,334,221,261,223,335,334,334,305,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,335,304,334,260,261,262,335,334,334,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,304,304,334,304,251,252,253,334,305,335,334,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,307,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,307,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,308,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,308,2684354852,0,0,0,0,0
0,0,0,0,0,221,281,281,282,285,281,284,290,284,281,285,282,281,281,223,0,0,0,0,0,0,0,0,0,0,0,0,0,221,281,281,291,281,281,254,288,254,281,281,291,281,281,223,0,0,0,0,0
0,0,0,0,0,1610613028,322,322,322,322,322,322,318,322,311,322,322,318,322,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,322,322,322,322,318,322,322,322,322,318,322,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,306,305,304,305,335,305,334,334,305,335,306,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,336,305,304,305,335,308,334,334,305,335,336,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,335,334,197,335,334,334,335,304,335,197,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,335,334,197,335,334,334,335,304,197,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,1610613050,305,197,197,334,334,304,304,335,334,197,197,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,197,197,334,334,304,304,335,197,197,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,304,304,197,304,335,334,304,334,305,197,334,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,304,304,197,304,335,334,304,334,197,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,306,305,335,334,304,305,334,334,304,305,306,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,336,305,335,334,304,305,334,334,304,305,336,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
0,0,0,0,0,221,281,286,281,285,281,224,288,224,281,285,281,286,281,222,292,293,292,292,292,286,291,286,292,292,285,292,292,222,281,281,282,282,282,284,290,284,282,282,282,281,281,223,0,0,0,0,0
0,0,0,0,0,1610613028,322,316,322,322,322,322,318,322,322,322,322,316,322,1610613017,322,322,322,322,322,316,318,316,322,322,322,318,322,2684354841,322,322,322,322,322,322,318,322,322,322,322,318,322,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,1610613017,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354841,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,335,334,306,335,334,334,335,304,335,305,334,2684354872,1610613020,1610613050,335,336,334,335,334,336,335,304,335,336,334,2684354872,2684354844,1610613050,335,334,334,335,334,334,335,304,335,336,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613017,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,1610613026,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,2684354850,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,335,304,306,304,335,334,304,334,305,335,334,2684354874,1610613020,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354844,1610613048,304,304,334,304,335,334,304,334,305,336,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,1610613017,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354841,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,1610613017,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,2684354841,1610613050,3221225784,3221225786,3221225784,3221225793,3221225784,3221225784,3221225786,3221225793,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
0,0,0,0,0,251,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225753,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,222,281,281,286,281,283,285,288,285,283,281,281,281,281,222,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,3221225753,3221225764,3221225764,3221225764,3221225764,3221225764,3221225764,253,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,316,322,313,322,318,322,313,322,322,318,322,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,195,195,304,305,335,305,334,334,305,195,195,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,255,255,334,335,200,192,202,304,335,255,255,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,335,304,334,260,252,262,335,334,334,305,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,195,195,334,304,335,334,304,334,305,195,195,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,255,255,335,334,304,305,334,334,304,255,255,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,3221225764,3221225764,3221225764,3221225757,3221225755,3221225754,3221225766,3221225754,3221225755,3221225764,3221225764,3221225764,3221225764,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
